JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460593.14543,7.495,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.118,Z,,9.112,,SX PHE,AAVSO,STD,,,,
2460593.14549,7.439,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.118,Z,,9.123,,SX PHE,AAVSO,STD,,,,
2460593.14576,7.516,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.118,Z,,9.206,,SX PHE,AAVSO,STD,,,,
2460593.14592,7.433,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.118,Z,,9.165,,SX PHE,AAVSO,STD,,,,
2460593.14700,7.414,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.122,Z,,9.093,,SX PHE,AAVSO,STD,,,,
2460593.14707,7.465,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.122,Z,,9.168,,SX PHE,AAVSO,STD,,,,
2460593.14727,7.428,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.123,Z,,9.159,,SX PHE,AAVSO,STD,,,,
2460593.14743,7.498,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.122,Z,,9.180,,SX PHE,AAVSO,STD,,,,
2460593.14941,7.429,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.129,Z,,9.177,,SX PHE,AAVSO,STD,,,,
2460593.14948,7.389,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.129,Z,,9.071,,SX PHE,AAVSO,STD,,,,
2460593.14964,7.444,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.129,Z,,9.184,,SX PHE,AAVSO,STD,,,,
2460593.14980,7.450,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.129,Z,,9.150,,SX PHE,AAVSO,STD,,,,
2460593.14996,7.389,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.129,Z,,9.171,,SX PHE,AAVSO,STD,,,,
2460593.15087,7.429,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.133,Z,,9.178,,SX PHE,AAVSO,STD,,,,
2460593.15094,7.392,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.133,Z,,9.125,,SX PHE,AAVSO,STD,,,,
2460593.15100,7.442,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.133,Z,,9.197,,SX PHE,AAVSO,STD,,,,
2460593.15132,7.402,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.133,Z,,9.110,,SX PHE,AAVSO,STD,,,,
2460593.15305,7.379,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.140,Z,,9.156,,SX PHE,AAVSO,STD,,,,
2460593.15349,7.344,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.141,Z,,9.128,,SX PHE,AAVSO,STD,,,,
2460593.15365,7.341,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.142,Z,,9.115,,SX PHE,AAVSO,STD,,,,
2460593.15416,7.319,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.142,Z,,9.139,,SX PHE,AAVSO,STD,,,,
2460593.15423,7.341,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.142,Z,,9.168,,SX PHE,AAVSO,STD,,,,
2460593.15429,7.307,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.143,Z,,9.143,,SX PHE,AAVSO,STD,,,,
2460593.15435,7.309,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.143,Z,,9.119,,SX PHE,AAVSO,STD,,,,
2460593.15451,7.342,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.143,Z,,9.179,,SX PHE,AAVSO,STD,,,,
2460593.15527,7.323,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.144,Z,,9.192,,SX PHE,AAVSO,STD,,,,
2460593.16132,7.007,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.165,Z,,9.112,,SX PHE,AAVSO,STD,,,,
2460593.16149,7.006,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.166,Z,,9.144,,SX PHE,AAVSO,STD,,,,
2460593.16165,7.071,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.166,Z,,9.122,,SX PHE,AAVSO,STD,,,,
2460593.16375,7.039,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.173,Z,,9.200,,SX PHE,AAVSO,STD,,,,
2460593.16381,7.040,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.173,Z,,9.142,,SX PHE,AAVSO,STD,,,,
2460593.16387,7.077,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.173,Z,,9.222,,SX PHE,AAVSO,STD,,,,
2460593.16414,7.017,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.173,Z,,9.132,,SX PHE,AAVSO,STD,,,,
2460593.16430,6.952,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.173,Z,,9.197,,SX PHE,AAVSO,STD,,,,
2460593.16528,6.995,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.177,Z,,9.167,,SX PHE,AAVSO,STD,,,,
2460593.16545,7.055,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.177,Z,,9.131,,SX PHE,AAVSO,STD,,,,
2460593.16595,7.051,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.181,Z,,9.162,,SX PHE,AAVSO,STD,,,,
2460593.16611,7.013,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.181,Z,,9.149,,SX PHE,AAVSO,STD,,,,
2460593.16625,7.005,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.182,Z,,9.154,,SX PHE,AAVSO,STD,,,,
2460593.16675,7.025,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.183,Z,,9.160,,SX PHE,AAVSO,STD,,,,
2460593.16691,7.030,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.184,Z,,9.173,,SX PHE,AAVSO,STD,,,,
2460593.16705,7.044,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.185,Z,,9.151,,SX PHE,AAVSO,STD,,,,
2460593.16719,7.090,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.186,Z,,9.162,,SX PHE,AAVSO,STD,,,,
2460593.16767,7.100,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.187,Z,,9.183,,SX PHE,AAVSO,STD,,,,
2460593.16773,7.124,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.187,Z,,9.194,,SX PHE,AAVSO,STD,,,,
2460593.16780,7.093,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.187,Z,,9.165,,SX PHE,AAVSO,STD,,,,
2460593.16796,7.059,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.188,Z,,9.152,,SX PHE,AAVSO,STD,,,,
2460593.16812,7.039,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.189,Z,,9.143,,SX PHE,AAVSO,STD,,,,
2460593.16826,7.072,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.190,Z,,9.153,,SX PHE,AAVSO,STD,,,,
2460593.17022,7.085,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.196,Z,,9.184,,SX PHE,AAVSO,STD,,,,
2460593.17029,7.077,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.196,Z,,9.110,,SX PHE,AAVSO,STD,,,,
2460593.17063,7.157,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.196,Z,,9.153,,SX PHE,AAVSO,STD,,,,
2460593.17209,7.151,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.203,Z,,9.173,,SX PHE,AAVSO,STD,,,,
2460593.17216,7.133,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.203,Z,,9.139,,SX PHE,AAVSO,STD,,,,
2460593.17232,7.186,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.203,Z,,9.135,,SX PHE,AAVSO,STD,,,,
2460593.17248,7.162,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.203,Z,,9.174,,SX PHE,AAVSO,STD,,,,
2460593.17264,7.248,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.203,Z,,9.198,,SX PHE,AAVSO,STD,,,,
2460593.17384,7.213,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.207,Z,,9.170,,SX PHE,AAVSO,STD,,,,
2460593.17480,7.172,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.215,Z,,9.131,,SX PHE,AAVSO,STD,,,,
2460593.17519,7.210,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.216,Z,,9.170,,SX PHE,AAVSO,STD,,,,
2460593.17533,7.209,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.217,Z,,9.029,,SX PHE,AAVSO,STD,,,,
2460593.17763,7.284,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.222,Z,,9.184,,SX PHE,AAVSO,STD,,,,
2460593.17882,7.269,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.227,Z,,9.141,,SX PHE,AAVSO,STD,,,,
2460593.17939,7.336,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.232,Z,,9.182,,SX PHE,AAVSO,STD,,,,
2460593.17945,7.278,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.232,Z,,9.126,,SX PHE,AAVSO,STD,,,,
2460593.17981,7.321,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.233,Z,,9.088,,SX PHE,AAVSO,STD,,,,
2460593.18097,7.301,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.238,Z,,9.145,,SX PHE,AAVSO,STD,,,,
2460593.18103,7.362,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.238,Z,,9.157,,SX PHE,AAVSO,STD,,,,
2460593.18109,7.386,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.238,Z,,9.181,,SX PHE,AAVSO,STD,,,,
2460593.18130,7.328,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.238,Z,,9.166,,SX PHE,AAVSO,STD,,,,
2460593.18146,7.320,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.238,Z,,9.141,,SX PHE,AAVSO,STD,,,,
2460593.18302,7.368,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.249,Z,,9.185,,SX PHE,AAVSO,STD,,,,
2460593.18388,7.303,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.251,Z,,9.091,,SX PHE,AAVSO,STD,,,,
2460593.18394,7.268,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.251,Z,,9.077,,SX PHE,AAVSO,STD,,,,
2460593.18401,7.373,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.251,Z,,9.168,,SX PHE,AAVSO,STD,,,,
2460593.18407,7.358,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.252,Z,,9.197,,SX PHE,AAVSO,STD,,,,
2460593.18423,7.335,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.252,Z,,9.121,,SX PHE,AAVSO,STD,,,,
2460593.18429,7.389,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.252,Z,,9.166,,SX PHE,AAVSO,STD,,,,
2460593.18436,7.373,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.253,Z,,9.164,,SX PHE,AAVSO,STD,,,,
2460593.18442,7.341,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.253,Z,,9.125,,SX PHE,AAVSO,STD,,,,
2460593.18448,7.375,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.253,Z,,9.197,,SX PHE,AAVSO,STD,,,,
2460593.18465,7.426,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.253,Z,,9.201,,SX PHE,AAVSO,STD,,,,
2460593.18481,7.369,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.254,Z,,9.154,,SX PHE,AAVSO,STD,,,,
2460593.18592,7.432,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.260,Z,,9.177,,SX PHE,AAVSO,STD,,,,
2460593.18643,7.365,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.262,Z,,9.146,,SX PHE,AAVSO,STD,,,,
2460593.18969,7.430,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.277,Z,,9.192,,SX PHE,AAVSO,STD,,,,
2460593.19060,7.403,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.282,Z,,9.186,,SX PHE,AAVSO,STD,,,,
2460593.19109,7.410,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.284,Z,,9.161,,SX PHE,AAVSO,STD,,,,
2460593.19507,7.541,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.302,Z,,9.176,,SX PHE,AAVSO,STD,,,,
2460593.19524,7.449,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.301,Z,,9.099,,SX PHE,AAVSO,STD,,,,
2460593.19792,7.461,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.316,Z,,9.144,,SX PHE,AAVSO,STD,,,,
2460593.19937,7.443,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.326,Z,,9.160,,SX PHE,AAVSO,STD,,,,
2460593.19943,7.404,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.326,Z,,9.137,,SX PHE,AAVSO,STD,,,,
2460593.19950,7.391,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.326,Z,,9.116,,SX PHE,AAVSO,STD,,,,
2460593.19956,7.451,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.327,Z,,9.197,,SX PHE,AAVSO,STD,,,,
2460593.19972,7.442,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.327,Z,,9.157,,SX PHE,AAVSO,STD,,,,
2460593.19988,7.472,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.327,Z,,9.201,,SX PHE,AAVSO,STD,,,,
2460593.20140,7.445,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.335,Z,,9.180,,SX PHE,AAVSO,STD,,,,
2460593.20156,7.504,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.335,Z,,9.208,,SX PHE,AAVSO,STD,,,,
2460593.20296,7.394,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.344,Z,,9.184,,SX PHE,AAVSO,STD,,,,
2460593.20376,7.446,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.349,Z,,9.158,,SX PHE,AAVSO,STD,,,,
2460593.20667,7.414,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.364,Z,,9.196,,SX PHE,AAVSO,STD,,,,
2460593.20779,7.413,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.373,Z,,9.129,,SX PHE,AAVSO,STD,,,,
2460593.20795,7.433,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.372,Z,,9.152,,SX PHE,AAVSO,STD,,,,
2460593.20845,7.418,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.378,Z,,9.179,,SX PHE,AAVSO,STD,,,,
2460593.20861,7.492,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.380,Z,,9.206,,SX PHE,AAVSO,STD,,,,
2460593.20962,7.358,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.385,Z,,9.139,,SX PHE,AAVSO,STD,,,,
2460593.21039,7.443,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.390,Z,,9.214,,SX PHE,AAVSO,STD,,,,
2460593.21055,7.399,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.393,Z,,9.159,,SX PHE,AAVSO,STD,,,,
2460593.21106,7.360,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.394,Z,,9.126,,SX PHE,AAVSO,STD,,,,
2460593.21112,7.314,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.394,Z,,9.094,,SX PHE,AAVSO,STD,,,,
2460593.21118,7.360,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.394,Z,,9.179,,SX PHE,AAVSO,STD,,,,
2460593.21125,7.348,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.395,Z,,9.157,,SX PHE,AAVSO,STD,,,,
2460593.21155,7.373,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.396,Z,,9.142,,SX PHE,AAVSO,STD,,,,
2460593.21259,7.385,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.403,Z,,9.156,,SX PHE,AAVSO,STD,,,,
2460593.21265,7.328,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.404,Z,,9.169,,SX PHE,AAVSO,STD,,,,
2460593.21308,7.290,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.406,Z,,9.137,,SX PHE,AAVSO,STD,,,,
2460593.21435,7.325,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.414,Z,,9.213,,SX PHE,AAVSO,STD,,,,
2460593.21441,7.280,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.415,Z,,9.156,,SX PHE,AAVSO,STD,,,,
2460593.21457,7.298,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.415,Z,,9.183,,SX PHE,AAVSO,STD,,,,
